"id","event_date","event_time","event_name","actual","forecast","previous","actual_forecast","actual_previous","importance","report_period","unit","scale","update_date","update_time","update_news","update_pre","futures_relation_1","futures_relation_2","specific_relation_1","specific_relation_2","specific_relation_3","specific_relation_4","specific_relation_5","specific_relation_6","specific_relation_7","url","ignored","important"
"15021015","2022-06-10","08:30:00","Core CPI YY, NSA*",NULL,5.9,6.2,NULL,NULL,1,"May. 2022","%",NULL,"2022-06-09","04:02:01",False,False,"Economy","Interest",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,True
"15021015","2022-06-10","08:30:00","CPI Index  SA*",NULL,NULL,288.66,NULL,NULL,NULL,"May. 2022","Index",NULL,"2022-06-09","04:02:01",False,False,"Economy","Interest",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,True
"15021015","2022-06-10","08:30:00","CPI Index, NSA*",NULL,291.661,289.109,NULL,NULL,-1,"May. 2022","Index",NULL,"2022-06-09","04:02:01",False,False,"Economy","Interest",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,True
"15021015","2022-06-10","08:30:00","CPI MM NSA*",NULL,NULL,0.56,NULL,NULL,NULL,"May. 2022","%",NULL,"2022-06-09","04:02:01",False,False,"Economy","Interest",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,True
"15021015","2022-06-10","08:30:00","CPI MM, SA*",NULL,0.7,0.3,NULL,NULL,1,"May. 2022","%",NULL,"2022-06-09","04:02:01",False,False,"Economy","Interest",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,True
"15021015","2022-06-10","08:30:00","CPI Wage Earner *",NULL,NULL,284.575,NULL,NULL,NULL,"May. 2022","Index",NULL,"2022-06-09","04:02:01",False,False,"Economy","Interest",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,True
"15021015","2022-06-10","08:30:00","CPI YY, NSA*",NULL,8.3,8.3,NULL,NULL,1,"May. 2022","%",NULL,"2022-06-09","04:02:01",False,False,"Economy","Interest",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,True
"15021015","2022-06-10","08:30:00","Real Weekly Earnings MM*",NULL,NULL,NULL,NULL,NULL,NULL,"May. 2022","%",NULL,"2022-06-09","04:02:01",False,False,"Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15021026","2022-06-14","08:30:00","PPI ex Food/Energy/Tr MM*",NULL,NULL,0.6,NULL,NULL,-1,"May. 2022","%",NULL,"2022-06-09","04:02:01",False,False,"Economy","Interest",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,True
"15021026","2022-06-14","08:30:00","PPI ex Food/Energy/Tr YY*",NULL,NULL,6.9,NULL,NULL,-1,"May. 2022","%",NULL,"2022-06-09","04:02:01",False,False,"Economy","Interest",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,True
"15021026","2022-06-14","08:30:00","PPI exFood/Energy MM*",NULL,0.6,0.4,NULL,NULL,NULL,"May. 2022","%",NULL,"2022-06-09","04:02:01",False,False,"Economy","Interest",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,True
"15021026","2022-06-14","08:30:00","PPI exFood/Energy YY*",NULL,NULL,8.8,NULL,NULL,-1,"May. 2022","%",NULL,"2022-06-09","04:02:01",False,False,"Economy","Interest",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,True
"15021026","2022-06-14","08:30:00","PPI Final Demand MM*",NULL,0.8,0.5,NULL,NULL,-1,"May. 2022","%",NULL,"2022-06-09","04:02:01",False,False,"Economy","Interest",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,True
"15021026","2022-06-14","08:30:00","PPI Final Demand YY*",NULL,NULL,11.0,NULL,NULL,-1,"May. 2022","%",NULL,"2022-06-09","04:02:01",False,False,"Economy","Interest",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,True
"15021030","2022-05-12","08:30:00","PPI ex Food/Energy/Tr MM*",NULL,NULL,0.9,NULL,NULL,-1,"Apr. 2022","%",NULL,"2022-05-12","10:30:12",False,True,"Economy","Interest",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",True,True
"15021030","2022-05-12","08:30:00","PPI ex Food/Energy/Tr YY*",NULL,NULL,7.0,NULL,NULL,-1,"Apr. 2022","%",NULL,"2022-05-12","10:30:12",False,True,"Economy","Interest",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",True,True
"15021030","2022-05-12","08:30:00","PPI exFood/Energy MM*",NULL,0.6,1.0,NULL,NULL,NULL,"Apr. 2022","%",NULL,"2022-05-12","10:30:12",False,True,"Economy","Interest",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",True,True
"15021030","2022-05-12","08:30:00","PPI exFood/Energy YY*",NULL,8.9,9.2,NULL,NULL,-1,"Apr. 2022","%",NULL,"2022-05-12","10:30:12",False,True,"Economy","Interest",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",True,True
"15021030","2022-05-12","08:30:00","PPI Final Demand MM*",0.5,0.5,1.6,NULL,-0.6875,-1,"Apr. 2022","%",NULL,"2022-05-12","08:33:20",True,True,"Economy","Interest",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,True
"15021030","2022-05-12","08:30:00","PPI Final Demand YY*",NULL,10.7,11.2,NULL,NULL,-1,"Apr. 2022","%",NULL,"2022-05-12","10:30:12",False,True,"Economy","Interest",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",True,True
"15021046","2022-05-12","08:30:00","PPI Machine Manuf'ing*",164.19,NULL,161.19,NULL,0.0186,NULL,"Apr. 2022","Index",NULL,"2022-05-12","08:40:25",True,True,"Economy","Interest",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,True
"15021047","2022-06-14","08:30:00","PPI Machine Manuf'ing*",NULL,NULL,164.19,NULL,NULL,NULL,"May. 2022","Index",NULL,"2022-06-09","04:02:01",False,False,"Economy","Interest",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,True
"15021062","2022-06-02","08:30:00","Labor Costs Revised*",NULL,11.6,1.0,NULL,NULL,NULL,"Q1 2022","%",NULL,"2022-05-30","04:02:01",False,False,"Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15021062","2022-06-02","08:30:00","Productivity Revised*",-7.3,-7.5,6.3,0.0267,-2.1587,-1,"Q1 2022","%",NULL,"2022-06-02","08:33:42",True,False,"Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15021062","2022-06-02","08:30:00","Unit Labor Costs Revised*",12.6,11.6,1.0,0.0862,11.6,NULL,"Q1 2022","%",NULL,"2022-06-02","08:33:42",True,False,"Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15021066","2022-05-05","08:30:00","Labor Costs Prelim*",11.6,9.9,0.3,0.1717,37.6667,NULL,"Q1 2022","%",NULL,"2022-05-05","08:33:23",True,False,"Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15021066","2022-05-05","08:30:00","Productivity Prelim*",-7.5,-5.4,6.6,-0.3889,-2.1364,-1,"Q1 2022","%",NULL,"2022-05-05","08:33:23",True,False,"Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15026261","2022-05-10","06:00:00","NFIB Business Optimism Idx",93.2,NULL,93.2,NULL,NULL,-1,"Apr. 2022","Index",NULL,"2022-05-10","06:10:00",True,False,"Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15026262","2022-06-14","06:00:00","NFIB Business Optimism Idx",NULL,NULL,93.2,NULL,NULL,-1,"May. 2022","Index",NULL,"2022-06-09","04:02:01",False,False,"Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15026830","2022-05-16","16:00:00","Foreign Buying, T-Bonds",NULL,NULL,75.3,NULL,NULL,-1,"Mar. 2022","USD","B","2022-05-17","04:02:01",False,False,"Interest","Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",True,NULL
"15026830","2022-05-16","16:00:00","Net L-T Flows,Exswaps",NULL,NULL,141.7,NULL,NULL,-1,"Mar. 2022","USD","B","2022-05-17","04:02:01",False,False,"Economy","Interest",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",True,NULL
"15026830","2022-05-16","16:00:00","Net L-T Flows,Incl.Swaps",NULL,NULL,184.6,NULL,NULL,-1,"Mar. 2022","USD","B","2022-05-17","04:02:01",False,False,"Economy","Interest",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",True,NULL
"15026830","2022-05-16","16:00:00","Overall Net Capital Flows",NULL,NULL,162.6,NULL,NULL,-1,"Mar. 2022","USD","B","2022-05-17","04:02:01",False,False,"Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",True,NULL
"15026839","2022-06-15","16:00:00","Foreign Buying, T-Bonds",NULL,NULL,48.8,NULL,NULL,-1,"Apr. 2022","USD","B","2022-06-09","04:02:02",False,False,"Interest","Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15026839","2022-06-15","16:00:00","Net L-T Flows,Exswaps",NULL,NULL,23.1,NULL,NULL,-1,"Apr. 2022","USD","B","2022-06-09","04:02:02",False,False,"Economy","Interest",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15026839","2022-06-15","16:00:00","Net L-T Flows,Incl.Swaps",NULL,NULL,1.8,NULL,NULL,-1,"Apr. 2022","USD","B","2022-06-09","04:02:02",False,False,"Economy","Interest",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15026839","2022-06-15","16:00:00","Overall Net Capital Flows",NULL,NULL,149.2,NULL,NULL,-1,"Apr. 2022","USD","B","2022-06-09","04:02:02",False,False,"Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15026843","2022-05-27","08:30:00","Adv Goods Trade Balance *",-105.94,NULL,-125.32,NULL,0.1546,-1,"Apr. 2022","USD","B","2022-05-27","08:37:04",True,False,"Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15026843","2022-05-27","08:30:00","Retail Inventories Ex-Auto Adv *",1.7,NULL,2.3,NULL,-0.2609,-1,"Apr. 2022","%",NULL,"2022-05-27","08:37:04",True,True,"Economy",NULL,"ETSY","BKE","RVLV","DASH","BOOT","AEO","M","https://www.tradingview.com/widget/economic-calendar/",False,True
"15026843","2022-05-27","08:30:00","Wholesale Inventories Adv *",2.1,2.0,2.3,0.05,-0.087,-1,"Apr. 2022","%",NULL,"2022-05-27","08:37:04",True,True,"Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,True
"15033459","2022-05-06","15:00:00","Consumer Credit*",52.43,25.0,41.82,1.0972,0.2537,-1,"Mar. 2022","USD","B","2022-05-06","15:04:31",True,False,"Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15033460","2022-06-07","15:00:00","Consumer Credit*",38.07,35.0,52.43,0.0877,-0.2739,-1,"Apr. 2022","USD","B","2022-06-08","04:02:02",True,False,"Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15036402","2022-05-04","08:15:00","ADP National Employment*",247.0,395.0,479.0,-0.3747,-0.4843,1,"Apr. 2022","Person","K","2022-05-04","08:27:01",True,True,"Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15036403","2022-06-01","08:15:00","ADP National Employment*",NULL,300.0,247.0,NULL,NULL,1,"May. 2022","Person","K","2022-06-01","04:02:01",False,True,"Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15036520","2022-05-03","10:00:00","Durable Goods, R MM *",1.1,NULL,-1.7,NULL,1.6471,NULL,"Mar. 2022","%",NULL,"2022-05-03","12:11:25",False,True,"Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",True,True
"15036520","2022-05-03","10:00:00","Durables Ex-Def, R MM *",1.4,NULL,-2.1,NULL,1.6667,-1,"Mar. 2022","%",NULL,"2022-05-03","12:11:25",False,False,"Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",True,NULL
"15036520","2022-05-03","10:00:00","Durables Ex-Transpt R MM *",1.4,NULL,-0.5,NULL,3.8,-1,"Mar. 2022","%",NULL,"2022-05-03","12:11:25",False,False,"Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",True,NULL
"15036520","2022-05-03","10:00:00","Factory Ex-Transp MM *",2.5,NULL,1.0,NULL,1.5,-1,"Mar. 2022","%",NULL,"2022-05-03","12:11:25",False,False,"Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",True,NULL
"15036520","2022-05-03","10:00:00","Factory Orders MM *",2.2,1.1,0.1,1.0,21.0,NULL,"Mar. 2022","%",NULL,"2022-05-03","12:11:25",False,True,"Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",True,True
"15036520","2022-05-03","10:00:00","Nondef Cap Ex-Air R MM *",1.3,NULL,-0.3,NULL,5.3333,-1,"Mar. 2022","%",NULL,"2022-05-03","12:11:25",False,False,"Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",True,NULL
"15036521","2022-06-02","10:00:00","Durable Goods, R MM *",0.5,NULL,0.6,NULL,-0.1667,NULL,"Apr. 2022","%",NULL,"2022-06-02","10:03:39",True,True,"Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,True
"15036521","2022-06-02","10:00:00","Durables Ex-Def, R MM *",0.3,NULL,1.2,NULL,-0.75,-1,"Apr. 2022","%",NULL,"2022-06-02","10:03:39",True,False,"Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15036521","2022-06-02","10:00:00","Durables Ex-Transpt R MM *",0.4,NULL,1.1,NULL,-0.6364,-1,"Apr. 2022","%",NULL,"2022-06-02","10:03:39",True,False,"Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15036521","2022-06-02","10:00:00","Factory Ex-Transp MM *",0.3,NULL,2.2,NULL,-0.8636,-1,"Apr. 2022","%",NULL,"2022-06-02","10:03:39",True,False,"Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15036521","2022-06-02","10:00:00","Factory Orders MM *",0.3,0.7,1.8,-0.5714,-0.8333,NULL,"Apr. 2022","%",NULL,"2022-06-02","10:03:39",True,True,"Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,True
"15036521","2022-06-02","10:00:00","Nondef Cap Ex-Air R MM *",0.4,NULL,1.1,NULL,-0.6364,-1,"Apr. 2022","%",NULL,"2022-06-02","10:03:39",True,False,"Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15036549","2022-05-25","08:30:00","Durable Goods *",0.4,0.6,0.8,-0.3333,-0.5,NULL,"Apr. 2022","%",NULL,"2022-05-25","08:33:13",True,True,"Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,True
"15036549","2022-05-25","08:30:00","Durables Ex-Defense MM *",0.3,1.0,1.2,-0.7,-0.75,-1,"Apr. 2022","%",NULL,"2022-05-25","08:33:13",True,False,"Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15036549","2022-05-25","08:30:00","Durables Ex-Transport *",0.3,0.6,1.1,-0.5,-0.7273,-1,"Apr. 2022","%",NULL,"2022-05-25","08:34:14",True,False,"Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15036549","2022-05-25","08:30:00","Nondefe Cap Ex-Air *",0.3,0.5,1.0,-0.4,-0.7,-1,"Apr. 2022","%",NULL,"2022-05-25","08:33:13",True,False,"Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15036575","2022-04-29","09:45:00","Chicago PMI*",56.4,62.0,62.9,-0.0903,-0.1033,NULL,"Apr. 2022","Index",NULL,"2022-04-29","13:08:35",False,False,"Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",True,NULL
"15036576","2022-05-31","09:45:00","Chicago PMI*",60.3,55.0,56.4,0.0964,0.0691,NULL,"May. 2022","Index",NULL,"2022-05-31","09:48:21",True,True,"Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,True
"15041841","2022-05-08","13:00:00","30Y TIPS Auc - BTC*",NULL,NULL,NULL,NULL,NULL,NULL,"May. 15, 2022","Ratio",NULL,"2022-05-06","04:02:01",False,False,"Interest","Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15041841","2022-05-08","13:00:00","30Y TIPS Auc - HAP*",NULL,NULL,NULL,NULL,NULL,NULL,"May. 15, 2022","%",NULL,"2022-05-06","04:02:01",False,False,"Interest","Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15041841","2022-05-08","13:00:00","30Y TIPS Auc - HY*",NULL,NULL,NULL,NULL,NULL,NULL,"May. 15, 2022","%",NULL,"2022-05-06","04:02:01",False,False,"Interest","Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15041841","2022-05-08","13:00:00","30Y TIPS Auc - TA*",NULL,NULL,NULL,NULL,NULL,NULL,"May. 15, 2022","USD",NULL,"2022-05-06","04:02:01",False,False,"Interest","Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15041842","2022-06-11","13:00:00","30Y TIPS Auc - BTC*",NULL,NULL,NULL,NULL,NULL,NULL,"Jun. 18, 2022","Ratio",NULL,"2022-06-09","04:02:01",False,False,"Interest","Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15041842","2022-06-11","13:00:00","30Y TIPS Auc - HAP*",NULL,NULL,NULL,NULL,NULL,NULL,"Jun. 18, 2022","%",NULL,"2022-06-09","04:02:01",False,False,"Interest","Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15041842","2022-06-11","13:00:00","30Y TIPS Auc - HY*",NULL,NULL,NULL,NULL,NULL,NULL,"Jun. 18, 2022","%",NULL,"2022-06-09","04:02:01",False,False,"Interest","Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15041842","2022-06-11","13:00:00","30Y TIPS Auc - TA*",NULL,NULL,NULL,NULL,NULL,NULL,"Jun. 18, 2022","USD",NULL,"2022-06-09","04:02:01",False,False,"Interest","Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15054143","2022-04-28","11:00:00","KC Fed Composite Index*",25.0,NULL,37.0,NULL,-0.3243,-1,"Apr. 2022","Index (diffusion)",NULL,"2022-04-29","12:50:59",False,False,"Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15054143","2022-04-28","11:00:00","KC Fed Manufacturing*",28.0,NULL,46.0,NULL,-0.3913,-1,"Apr. 2022","Index",NULL,"2022-04-29","12:50:59",False,False,"Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15054149","2022-05-26","11:00:00","KC Fed Composite Index*",23.0,NULL,25.0,NULL,-0.08,-1,"May. 2022","Index (diffusion)",NULL,"2022-05-27","04:02:01",True,False,"Interest","Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15054149","2022-05-26","11:00:00","KC Fed Manufacturing*",19.0,NULL,28.0,NULL,-0.3214,-1,"May. 2022","Index",NULL,"2022-05-27","04:02:01",True,False,"Interest","Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15054420","2022-05-19","08:30:00","Philly Fed 6M Index*",NULL,NULL,8.2,NULL,NULL,NULL,"May. 2022","Index",NULL,"2022-05-19","10:30:19",False,False,"Interest","Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",True,NULL
"15054420","2022-05-19","08:30:00","Philly Fed Business Indx*",NULL,16.0,17.6,NULL,NULL,-1,"May. 2022","Index",NULL,"2022-05-19","10:30:19",False,False,"Interest","Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",True,NULL
"15054420","2022-05-19","08:30:00","Philly Fed Capex Index*",NULL,NULL,19.9,NULL,NULL,-1,"May. 2022","Index",NULL,"2022-05-19","10:30:19",False,False,"Interest","Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",True,NULL
